order_id,item,category,quantity,rate,order_data,delivery_address,payment_method
3417,Sparkling Water,Beverages,120,73346.66,2024-05-13,99 Silk Place - Lahore - Pakistan,Cash On Delivery
6898,Collagen Powder,Health & Wellness,248,70812.47,2024-01-07,58 Atlas Lane - Marrakech - Morocco,Paypal
7187,Spice Rack,Utensils,110,22461.8,2025-11-16,54 Orchid Road - Kuala Lumpur - Malaysia,Google Pay
5775,Pulse Oximeter,Health & Wellness,314,59848.04,2023-08-12,69 Bayside Way - Brisbane - Australia,NFC
10267,Yo-Yo,Toys & Games,176,19457.49,2023-08-27,25 Rowan Boulevard - Zurich - Switzerland,NFC
2241,Wool Sweater,Clothing,172,11243.72,2024-04-05,66 Fir Avenue - Stockholm - Sweden,Google Pay
3579,Building Blocks,Toys & Games,72,14666.95,2023-04-14,22 Sycamore Square - Mexico City - Mexico,Apple Pay
1950,Soda Can,Beverages,286,81305.92,2025-03-17,92 Savanna Road - Johannesburg - South Africa,Paypal
7929,Screen Protector,Electronics,116,25974.83,2025-07-06,76 Bamboo Street - Bangkok - Thailand,Buy now pay later
7440,Electric Fan,Electronics,355,20053.03,2024-03-05,22 Temple Boulevard - Chiang Mai - Thailand,Apple Pay
10874,Mechanical Keyboard,Electronics,522,116203.77,2025-10-18,68 Desert Road - Seville - Spain,NFC
6423,Keychain,Bags & Accessories,508,16391.71,2023-01-31,50 Hillside Road - Melbourne - Australia,Google Pay
2506,Screen Protector,Electronics,375,94570.64,2024-09-26,69 Redwood Mews - Rome - Italy,Buy now pay later
5509,Makeup Brush Set,Beauty & Personal Care,451,55906.65,2025-05-12,10 Hanok Way - Incheon - South Korea,Paypal
1884,Running Shoes,Footwear,513,77617.95,2024-03-31,89 Sakura Avenue - Kyoto - Japan,Paypal
7709,HDMI Cable,Electronics,383,3176.07,2026-01-17,98 Garden Boulevard - Karachi - Pakistan,Paypal
7742,Air Fryer,Utensils,153,50.08,2024-06-01,36 Cypress Square - Madrid - Spain,NFC
9577,Fruit Snacks,Sweets & Snacks,285,109521.78,2025-12-15,91 Lakeshore Boulevard - Houston - USA,Buy now pay later
4397,Body Lotion,Beauty & Personal Care,478,63735.08,2025-02-20,77 Spice Lane - Ankara - Turkey,Apple Pay
4101,Thermal Underwear,Clothing,376,9599.4,2023-10-15,61 Moorland Boulevard - Manchester - UK,NFC
1712,Desk Organizer,Stationery,210,46055.06,2025-09-06,26 Beachfront Drive - Cancun - Mexico,Paypal
5151,Orange Juice,Beverages,105,67876.06,2023-02-27,33 Pearl Square - Cebu - Philippines,Paypal
5753,Iced Tea,Beverages,92,18197.49,2023-08-29,80 Ivy Court - Vienna - Austria,credit/debit cards
8545,Dress Shoes,Footwear,218,73232.04,2025-07-09,98 Sauna Court - Turku - Finland,Google Pay
8538,Matcha Powder,Tea & Coffee,450,70876.14,2025-11-27,37 Canal Court - Rotterdam - Netherlands,credit/debit cards
2402,Face Moisturizer,Beauty & Personal Care,313,80800.1,2024-04-14,22 Sycamore Square - Mexico City - Mexico,Cash On Delivery
3851,Popcorn,Sweets & Snacks,46,108585.88,2025-02-18,54 Windmill Mews - Utrecht - Netherlands,Buy now pay later
6115,Tote Bag,Bags & Accessories,511,55341.16,2025-04-05,98 Sauna Court - Turku - Finland,NFC
4350,Knee Sleeves,Sports,233,119074.29,2025-05-22,21 Zulu Square - Durban - South Africa,Google Pay
1255,Facial Cleanser,Beauty & Personal Care,225,63632.28,2025-12-01,55 Marina Close - Penang - Malaysia,Google Pay
9457,Face Moisturizer,Beauty & Personal Care,458,61284.75,2023-05-03,76 Bamboo Street - Bangkok - Thailand,Cash On Delivery
8313,Desk Organizer,Stationery,218,87879.68,2023-09-01,26 Beachfront Drive - Cancun - Mexico,Apple Pay
6201,Pretzels,Sweets & Snacks,348,82767.37,2025-12-15,59 Rainforest Avenue - Rio de Janeiro - Brazil,credit/debit cards
4175,Boxing Gloves,Sports,513,1579.26,2024-10-11,48 Riverside Mews - Shanghai - China,Google Pay
9428,Pretzels,Sweets & Snacks,294,131648.69,2024-09-22,88 Hazel Hill - Cape Town - South Africa,Google Pay
1352,Smart Thermostat,Gadgets,346,126325.74,2024-05-01,54 Orchid Road - Kuala Lumpur - Malaysia,Buy now pay later
5464,Eye Cream,Beauty & Personal Care,205,37727.07,2024-03-15,94 Harborview Street - Hamburg - Germany,NFC
9010,Eraser Set,Stationery,496,74872.36,2023-11-01,26 Beachfront Drive - Cancun - Mexico,Paypal
10530,Building Blocks,Toys & Games,54,103257.61,2024-04-26,87 Jasmine Drive - Jakarta - Indonesia,Buy now pay later
3514,Cotton T-Shirt,Clothing,163,123348.49,2023-04-17,66 Delta Mews - Chittagong - Bangladesh,Apple Pay
7508,Tote Bag,Bags & Accessories,551,78532.45,2023-12-26,76 Carnival Close - Brasilia - Brazil,Cash On Delivery
2897,Wireless Earbuds,Electronics,276,2584.62,2026-03-12,94 Harborview Street - Hamburg - Germany,Google Pay
2159,Facial Cleanser,Beauty & Personal Care,108,91227.51,2023-07-29,90 Forest Place - Ghent - Belgium,Cash On Delivery
4530,Jelly Beans,Sweets & Snacks,238,12515.74,2025-05-15,47 Holly Drive - Helsinki - Finland,Buy now pay later
9851,Highlighter Set,Stationery,152,89954.92,2023-03-03,14 Laurel Lane - Copenhagen - Denmark,Cash On Delivery
7895,Matcha Powder,Tea & Coffee,298,78736.19,2025-05-17,67 Walnut Street - Paris - France,NFC
5893,Almond Milk,Beverages,141,85868.21,2023-11-23,98 Sauna Court - Turku - Finland,Paypal
3828,Smart Scale,Gadgets,230,25399.46,2025-04-11,21 Lotus Avenue - Singapore,credit/debit cards
2416,Screen Protector,Electronics,506,66168.86,2024-08-17,22 Temple Boulevard - Chiang Mai - Thailand,Google Pay
3707,Baseball Jersey,Clothing,58,82825.72,2025-07-04,57 Glacier Mews - Geneva - Switzerland,Google Pay
2527,Wireless Earbuds,Electronics,427,40273.15,2025-03-01,55 Magnolia Mews - São Paulo - Brazil,NFC
2871,Keychain,Bags & Accessories,56,24376.79,2024-10-26,66 Fir Avenue - Stockholm - Sweden,Apple Pay
7876,Tote Bag,Bags & Accessories,261,29876.63,2025-05-16,91 Lakeshore Boulevard - Houston - USA,Paypal
2327,Crossbody Bag,Bags & Accessories,376,114982.87,2026-02-08,58 Atlas Lane - Marrakech - Morocco,Apple Pay
1473,HDMI Cable,Electronics,531,62275.29,2024-12-09,37 Canal Court - Rotterdam - Netherlands,Cash On Delivery
6423,Deodorant,Beauty & Personal Care,149,88601.39,2023-08-11,98 Garden Boulevard - Karachi - Pakistan,Paypal
3866,Digital Thermometer,Health & Wellness,42,69019.28,2023-06-05,57 Valley Place - Casablanca - Morocco,credit/debit cards
5547,Playing Cards,Toys & Games,420,111782.77,2024-10-14,58 Atlas Lane - Marrakech - Morocco,credit/debit cards
2398,Mechanical Keyboard,Electronics,498,68162.78,2024-06-03,47 Holly Drive - Helsinki - Finland,Apple Pay
3099,Skipping Rope,Sports,320,12548.86,2024-12-24,90 Ash Way - Tokyo - Japan,Google Pay
5411,Gummy Bears,Sweets & Snacks,46,26568.48,2025-03-01,43 Mango Hill - Istanbul - Turkey,Paypal
7900,Jelly Beans,Sweets & Snacks,285,1824.46,2023-08-26,14 Laurel Lane - Copenhagen - Denmark,NFC
5143,Swim Trunks,Clothing,225,111434.09,2025-05-28,66 Fir Avenue - Stockholm - Sweden,Paypal
6417,Chamomile Tea,Tea & Coffee,258,88896.01,2026-03-10,61 Moorland Boulevard - Manchester - UK,Apple Pay
6219,First Aid Kit,Health & Wellness,43,101746.17,2024-01-31,91 Lakeshore Boulevard - Houston - USA,Buy now pay later
3688,Mechanical Pencil,Stationery,186,95827.82,2025-12-27,22 Temple Boulevard - Chiang Mai - Thailand,Google Pay
3796,Protein Shaker,Sports,555,110490.43,2025-12-27,43 Mango Hill - Istanbul - Turkey,credit/debit cards
5257,Tote Bag,Bags & Accessories,38,132256.7,2024-05-19,17 Lakeview Avenue - Vancouver - Canada,NFC
1320,Webcam HD,Electronics,509,87583.06,2025-07-27,94 Harborview Street - Hamburg - Germany,Buy now pay later
7854,Backpack,Bags & Accessories,294,33839.66,2026-01-01,24 Breeze Mews - Accra - Ghana,Apple Pay
7144,Webcam HD,Electronics,330,13629.17,2025-09-30,87 Viking Place - Malmo - Sweden,credit/debit cards
4061,Gaming Mouse,Electronics,519,79047.01,2024-04-14,54 Windmill Mews - Utrecht - Netherlands,Apple Pay
4737,Baseball Cap,Bags & Accessories,132,103294.03,2025-02-28,98 Sauna Court - Turku - Finland,Apple Pay
4287,Mechanical Pencil,Stationery,547,75272.67,2024-12-05,17 Lakeview Avenue - Vancouver - Canada,credit/debit cards
7514,Pulse Oximeter,Health & Wellness,164,40710.09,2024-05-13,58 Atlas Lane - Marrakech - Morocco,Cash On Delivery
8597,Sketchbook,Stationery,203,96459.37,2025-01-28,66 Delta Mews - Chittagong - Bangladesh,credit/debit cards
2086,Blood Pressure Monitor,Health & Wellness,257,60055.52,2026-01-03,91 Lakeshore Boulevard - Houston - USA,Apple Pay
5133,Sparkling Juice,Beverages,340,38437.46,2023-02-21,33 Spruce Street - Amsterdam - Netherlands,credit/debit cards
1137,Spatula Set,Utensils,188,112714.72,2025-11-26,21 Zulu Square - Durban - South Africa,credit/debit cards
5522,Perfume,Beauty & Personal Care,443,77274.9,2024-03-21,76 Carnival Close - Brasilia - Brazil,Buy now pay later
3483,Binder Clips,Stationery,25,38016.69,2025-09-03,58 Atlas Lane - Marrakech - Morocco,credit/debit cards
4358,Chess Set,Toys & Games,375,44065.6,2023-05-27,70 Fjord Lane - Gothenburg - Sweden,NFC
5565,Dash Cam,Gadgets,369,76624.73,2025-11-14,28 Clifftop Lane - Edinburgh - Scotland,Paypal
4237,Formal Blazer,Clothing,303,56700.1,2024-06-22,36 Cypress Square - Madrid - Spain,Google Pay
4941,Backpack,Bags & Accessories,346,21549.79,2025-12-13,89 Cedar Court - Dublin - Ireland,NFC
8648,Non-Stick Pan,Utensils,419,81822.82,2024-05-29,87 Viking Place - Malmo - Sweden,Cash On Delivery
9103,Rubik's Cube,Toys & Games,504,92357.03,2025-05-31,80 Ivy Court - Vienna - Austria,NFC
1058,Electric Fan,Electronics,132,62.07,2024-12-09,65 Petal Lane - Dhaka - Bangladesh,Apple Pay
4778,Thermal Underwear,Clothing,272,71963.67,2023-09-10,28 Clifftop Lane - Edinburgh - Scotland,NFC
9469,Canned Tuna,Food,318,77360.99,2023-11-06,44 Olive Court - Thessaloniki - Greece,Buy now pay later
6304,Action Figure,Toys & Games,200,44529.04,2024-10-04,10 Palm Place - Athens - Greece,NFC
3053,Pulse Oximeter,Health & Wellness,541,45422.14,2024-08-05,25 Rowan Boulevard - Zurich - Switzerland,Cash On Delivery
6935,Beard Oil,Beauty & Personal Care,291,42599.4,2025-01-01,32 Blossom Court - Manila - Philippines,Buy now pay later
2449,Almond Milk,Beverages,335,59701.29,2025-08-09,32 Blossom Court - Manila - Philippines,NFC
1218,Wireless Earbuds,Electronics,119,108810.66,2025-07-01,89 Cedar Court - Dublin - Ireland,Cash On Delivery
7324,Rubik's Cube,Toys & Games,239,62875.75,2023-03-31,24 Breeze Mews - Accra - Ghana,credit/debit cards
6151,Flannel Shirt,Clothing,353,133151.41,2024-08-15,92 Savanna Road - Johannesburg - South Africa,Buy now pay later
8565,Blender,Utensils,246,50435.72,2023-07-12,28 Clifftop Lane - Edinburgh - Scotland,NFC
4448,Cargo Shorts,Clothing,431,93716.97,2024-09-04,98 Garden Boulevard - Karachi - Pakistan,Apple Pay
9543,Desk Planner,Stationery,88,73584.03,2024-10-01,10 Hanok Way - Incheon - South Korea,Buy now pay later
5213,GPS Tracker,Gadgets,97,102159.64,2026-03-14,69 Redwood Mews - Rome - Italy,Google Pay
8380,Fanny Pack,Bags & Accessories,197,119048.11,2024-04-14,45 Cobblestone Mews - Cork - Ireland,Buy now pay later
2002,Slippers,Footwear,186,68589.88,2024-06-26,24 Alpine Square - Salzburg - Austria,Paypal
1971,Tape Dispenser,Stationery,455,66285.31,2024-09-03,68 Desert Road - Seville - Spain,Paypal
8828,Kite,Toys & Games,484,126329.14,2023-06-21,43 Mango Hill - Istanbul - Turkey,Cash On Delivery
9340,Hooded Sweatshirt,Clothing,269,125115.59,2023-04-02,87 Viking Place - Malmo - Sweden,Buy now pay later
10424,Dash Cam,Gadgets,287,133599.9,2025-04-19,39 Vineyard Close - Lyon - France,credit/debit cards
4246,Sparkling Juice,Beverages,173,21008.18,2024-01-04,48 Riverside Mews - Shanghai - China,credit/debit cards
1222,Potato Chips,Sweets & Snacks,302,525.55,2024-03-15,36 Cypress Square - Madrid - Spain,Google Pay
10800,Coffee Maker,Utensils,396,58627.27,2026-03-11,39 Vineyard Close - Lyon - France,NFC
7014,Lip Balm,Beauty & Personal Care,405,98281.86,2023-11-05,77 Spice Lane - Ankara - Turkey,NFC
3471,Graphic Tee,Clothing,539,9806.9,2025-11-29,76 Carnival Close - Brasilia - Brazil,Paypal
8639,Perfume,Beauty & Personal Care,327,50093.19,2025-01-15,78 Cathedral Place - Birmingham - UK,Buy now pay later
10039,E-Reader,Gadgets,198,77936.73,2023-11-24,33 Spruce Street - Amsterdam - Netherlands,Paypal
3848,Instant Noodles,Food,51,28519.23,2026-01-26,90 Ash Way - Tokyo - Japan,credit/debit cards
8697,Portable Charger,Electronics,386,97987.41,2025-01-08,54 Windmill Mews - Utrecht - Netherlands,NFC
8876,Jogger Pants,Clothing,449,30795.15,2024-01-18,69 Bayside Way - Brisbane - Australia,credit/debit cards
6017,Tennis Racket,Sports,313,112659.47,2024-06-25,88 Hazel Hill - Cape Town - South Africa,Google Pay
7324,Fitness Tracker,Gadgets,514,46700.35,2024-03-26,78 Cathedral Place - Birmingham - UK,Paypal
3695,Desk Planner,Stationery,185,80239.27,2025-09-22,47 Safari Road - Mombasa - Kenya,Apple Pay
10292,Rain Jacket,Clothing,42,72939.49,2024-07-12,87 Viking Place - Malmo - Sweden,Apple Pay
10832,Smart Doorbell,Gadgets,357,39757.93,2023-03-06,33 Spruce Street - Amsterdam - Netherlands,credit/debit cards
10811,Probiotic Capsules,Health & Wellness,79,58863.21,2025-03-25,69 Bayside Way - Brisbane - Australia,Apple Pay
8371,Blood Pressure Monitor,Health & Wellness,59,113369.57,2025-06-12,46 Sunset Way - Nairobi - Kenya,Buy now pay later
1423,Probiotic Capsules,Health & Wellness,394,73500.79,2024-04-23,92 Savanna Road - Johannesburg - South Africa,Apple Pay
4664,Dress Shoes,Footwear,249,7493.63,2025-12-19,69 Redwood Mews - Rome - Italy,Google Pay
5449,Protein Shaker,Sports,341,95561.53,2024-05-26,34 Birch Boulevard - Berlin - Germany,Paypal
10599,Colander,Utensils,419,24487.87,2023-11-23,22 Temple Boulevard - Chiang Mai - Thailand,credit/debit cards
6470,Peeler,Utensils,221,65157.89,2025-04-09,67 Walnut Street - Paris - France,credit/debit cards
6362,Cycling Helmet,Sports,345,62810.49,2023-06-19,94 Harborview Street - Hamburg - Germany,credit/debit cards
2467,Mechanical Pencil,Stationery,306,65214.71,2026-03-02,47 Holly Drive - Helsinki - Finland,Cash On Delivery
8937,Gel Pens,Stationery,328,4201.97,2025-03-20,43 Aztec Boulevard - Guadalajara - Mexico,Google Pay
4363,Toaster Oven,Utensils,395,36535.22,2024-01-22,28 Clifftop Lane - Edinburgh - Scotland,Cash On Delivery
1918,Blood Pressure Monitor,Health & Wellness,220,6843.76,2023-04-27,14 Laurel Lane - Copenhagen - Denmark,Apple Pay
10877,Blood Pressure Monitor,Health & Wellness,287,55632.9,2024-11-27,54 Windmill Mews - Utrecht - Netherlands,Google Pay
2900,Measuring Cups,Utensils,334,83278.47,2024-11-28,22 Temple Boulevard - Chiang Mai - Thailand,credit/debit cards
1162,Graphic Tee,Clothing,89,87663.8,2025-07-26,99 Beech Road - Oslo - Norway,credit/debit cards
1778,Fanny Pack,Bags & Accessories,128,8694.01,2023-12-15,13 Sunrise Close - Cairo - Egypt,Paypal
5525,Jump Rope,Sports,62,15973.25,2023-09-24,59 Rainforest Avenue - Rio de Janeiro - Brazil,Google Pay
2029,Pulse Oximeter,Health & Wellness,121,88659.44,2024-05-12,80 Savannah Avenue - Abuja - Nigeria,NFC
9427,Frisbee,Sports,251,71202.58,2025-08-22,98 Sauna Court - Turku - Finland,Buy now pay later
6124,Bluetooth Speaker,Electronics,522,111686.96,2025-12-04,45 Cobblestone Mews - Cork - Ireland,credit/debit cards
4239,Running Shoes,Footwear,514,27527.26,2024-03-06,45 Elm Avenue - New York - USA,Apple Pay
1031,Digital Camera,Electronics,427,16167.92,2023-03-18,39 Vineyard Close - Lyon - France,Google Pay
5798,Protein Shaker,Sports,316,48542.34,2023-05-30,56 Pine Road - Auckland - New Zealand,credit/debit cards
2513,Spice Rack,Utensils,123,85385.64,2024-10-11,21 Lotus Avenue - Singapore,NFC
10781,Peppermint Tea,Tea & Coffee,208,65145.1,2023-02-20,10 Palm Place - Athens - Greece,Cash On Delivery
3911,Facial Cleanser,Beauty & Personal Care,429,13254.53,2025-05-05,10 Palm Place - Athens - Greece,Apple Pay
5749,Sandals,Footwear,506,9597.41,2023-03-02,58 Alder Close - Brussels - Belgium,Buy now pay later
1186,Fish Oil Capsules,Health & Wellness,535,90827.75,2024-05-25,57 Valley Place - Casablanca - Morocco,NFC
2309,Jigsaw Puzzle,Toys & Games,224,39827.79,2025-07-29,15 Mountain Square - Bangalore - India,Google Pay
3075,Food Processor,Utensils,277,89727.82,2024-07-15,54 Windmill Mews - Utrecht - Netherlands,Cash On Delivery
1517,Basketball,Sports,289,39552.73,2025-03-10,17 Lakeview Avenue - Vancouver - Canada,NFC
8260,Sticky Notes,Stationery,44,42215.66,2024-02-11,78 Oak Lane - Toronto - Canada,Google Pay
10455,Sports Sandals,Footwear,77,28153.17,2025-07-25,13 Tundra Boulevard - Bergen - Norway,Buy now pay later
10854,Face Moisturizer,Beauty & Personal Care,38,131821.01,2024-05-28,21 Lotus Avenue - Singapore,NFC
3658,USB-C Hub,Electronics,413,2200.19,2025-06-08,88 Hazel Hill - Cape Town - South Africa,Buy now pay later
8888,Wireless Charger,Electronics,135,17093.56,2026-01-23,44 Olive Court - Thessaloniki - Greece,Cash On Delivery
6041,Dish Rack,Utensils,393,112072.5,2024-04-05,77 Spice Lane - Ankara - Turkey,Buy now pay later
1458,Hiking Boots,Footwear,217,18554.91,2023-10-17,98 Garden Boulevard - Karachi - Pakistan,Paypal
1907,Cable Organizer,Electronics,444,37648.17,2026-01-01,25 Rowan Boulevard - Zurich - Switzerland,Apple Pay
6478,Protein Shaker,Sports,76,35248.78,2025-03-17,72 Meadow Way - Osaka - Japan,NFC
5236,Gym Gloves,Sports,190,93411.99,2025-10-30,28 Clifftop Lane - Edinburgh - Scotland,Google Pay
1083,Running Shoes,Footwear,125,55129.83,2024-04-02,87 Viking Place - Malmo - Sweden,Paypal
10301,Almond Milk,Beverages,250,112648.19,2024-02-28,23 Maple Drive - Sydney - Australia,Buy now pay later
8304,Shaving Kit,Beauty & Personal Care,318,100168.89,2023-06-14,99 Beech Road - Oslo - Norway,Paypal
6024,Chocolate Chip Cookies,Sweets & Snacks,105,71191.02,2025-07-01,58 Atlas Lane - Marrakech - Morocco,Paypal
10870,Backpack,Bags & Accessories,375,33410.5,2025-09-21,21 Zulu Square - Durban - South Africa,Buy now pay later
10712,Melatonin,Health & Wellness,536,106195.72,2025-08-24,90 Forest Place - Ghent - Belgium,NFC
10740,Egg Boiler,Utensils,37,116051.0,2023-12-24,87 Jasmine Drive - Jakarta - Indonesia,Paypal
3588,Frisbee,Sports,60,112071.47,2024-08-07,80 Ivy Court - Vienna - Austria,Buy now pay later
9809,Noise-Cancelling Headphones,Electronics,530,6974.8,2024-08-13,45 Cobblestone Mews - Cork - Ireland,Buy now pay later
6045,Soy Sauce,Food,365,93542.35,2023-06-10,79 Arctic Way - Tampere - Finland,Paypal
8261,Robot Vacuum,Gadgets,512,94343.39,2023-01-23,85 Riverside Drive - Chicago - USA,Cash On Delivery
9596,Olive Oil,Food,396,126376.9,2024-02-11,83 Seaside Court - Wellington - New Zealand,Paypal
2633,Energy Drink,Beverages,402,35341.67,2024-09-01,88 Hazel Hill - Cape Town - South Africa,Apple Pay
5482,Winter Coat,Clothing,99,105382.35,2026-03-07,69 Bayside Way - Brisbane - Australia,Paypal
2289,Action Figure,Toys & Games,291,92355.21,2025-10-25,56 Pine Road - Auckland - New Zealand,Apple Pay
3795,Electric Kettle,Utensils,212,117757.11,2025-04-26,65 Lighthouse Road - Odense - Denmark,Apple Pay
5135,Boxing Gloves,Sports,465,92919.37,2026-02-05,66 Fir Avenue - Stockholm - Sweden,Buy now pay later
9555,Fanny Pack,Bags & Accessories,37,114237.79,2025-07-03,22 Sycamore Square - Mexico City - Mexico,credit/debit cards
9627,Thermal Underwear,Clothing,23,48214.31,2024-09-20,67 Walnut Street - Paris - France,credit/debit cards
4899,Iced Tea,Beverages,315,21162.03,2025-12-08,72 Meadow Way - Osaka - Japan,Paypal
4292,Skipping Rope,Sports,539,48720.21,2025-12-17,89 Cedar Court - Dublin - Ireland,Paypal
6307,Whiteboard Markers,Stationery,553,109227.5,2023-09-13,69 Redwood Mews - Rome - Italy,Buy now pay later
10119,Green Tea,Tea & Coffee,335,17682.63,2023-12-14,91 Lakeshore Boulevard - Houston - USA,Cash On Delivery
10766,Flannel Shirt,Clothing,246,85503.26,2026-02-11,14 Pyramid Drive - Alexandria - Egypt,Buy now pay later
3267,Highlighter Set,Stationery,161,132335.28,2023-01-29,65 Petal Lane - Dhaka - Bangladesh,NFC
2865,Omega-3,Health & Wellness,550,119938.95,2024-09-10,23 Maple Drive - Sydney - Australia,credit/debit cards
8068,Boxing Gloves,Sports,113,89955.66,2024-04-08,33 Spruce Street - Amsterdam - Netherlands,NFC
4014,E-Reader,Gadgets,82,106224.06,2025-05-29,59 Rainforest Avenue - Rio de Janeiro - Brazil,NFC
2997,Rice Cooker,Utensils,289,15650.07,2026-01-30,94 Harborview Street - Hamburg - Germany,Cash On Delivery
1310,Zinc Supplements,Health & Wellness,226,66868.63,2024-01-24,78 Cathedral Place - Birmingham - UK,Cash On Delivery
5032,Rice Cakes,Sweets & Snacks,282,71299.67,2023-10-03,39 Vineyard Close - Lyon - France,Paypal
4918,Sparkling Juice,Beverages,502,104893.28,2024-02-06,24 Breeze Mews - Accra - Ghana,Paypal
6631,Baseball Jersey,Clothing,160,37902.21,2025-04-26,57 Glacier Mews - Geneva - Switzerland,Buy now pay later
3002,Coffee Beans,Tea & Coffee,489,14311.7,2024-03-12,12 Terrace Square - Christchurch - New Zealand,Buy now pay later
8144,Skipping Rope,Sports,128,93563.13,2025-02-01,36 Ridgeway Close - Calgary - Canada,Cash On Delivery
7801,Iced Tea,Beverages,189,66032.8,2024-02-27,88 Hazel Hill - Cape Town - South Africa,Buy now pay later
5623,Shaving Kit,Beauty & Personal Care,16,112876.75,2025-05-24,17 Lakeview Avenue - Vancouver - Canada,NFC
2813,Cargo Shorts,Clothing,381,64545.31,2023-04-05,10 Hanok Way - Incheon - South Korea,Paypal
6070,Vitamin C Tablets,Health & Wellness,479,113409.45,2024-02-21,91 Lakeshore Boulevard - Houston - USA,Apple Pay
7748,Protein Bar,Food,494,68074.39,2024-01-14,58 Atlas Lane - Marrakech - Morocco,Paypal
4727,Marshmallows,Sweets & Snacks,104,104893.64,2024-12-11,77 Poplar Place - Seoul - South Korea,Google Pay
3635,Rice Cakes,Sweets & Snacks,429,96594.7,2025-02-06,24 Breeze Mews - Accra - Ghana,Apple Pay
6065,Slippers,Footwear,90,35690.51,2025-05-09,12 Terrace Square - Christchurch - New Zealand,Cash On Delivery
4552,Caramel Popcorn,Sweets & Snacks,354,41492.86,2025-11-27,22 Sycamore Square - Mexico City - Mexico,NFC
5005,Formal Blazer,Clothing,394,120498.97,2025-07-28,33 Pearl Square - Cebu - Philippines,Apple Pay
4488,Non-Stick Pan,Utensils,96,30991.99,2023-03-11,81 Lakeside Place - Busan - South Korea,credit/debit cards
4034,Smart Scale,Gadgets,73,93480.98,2025-03-13,66 Delta Mews - Chittagong - Bangladesh,Apple Pay
8168,Hooded Sweatshirt,Clothing,53,19487.02,2023-02-11,44 Olive Court - Thessaloniki - Greece,Cash On Delivery
5602,Digital Thermometer,Health & Wellness,397,101204.51,2024-05-13,11 Chestnut Close - Mumbai - India,Apple Pay
5665,Colander,Utensils,347,29958.22,2024-12-05,22 Sycamore Square - Mexico City - Mexico,NFC
7531,Pull-Up Bar,Sports,78,79625.35,2024-01-25,65 Petal Lane - Dhaka - Bangladesh,NFC
4613,Binder Clips,Stationery,285,75630.57,2025-04-08,76 Carnival Close - Brasilia - Brazil,Cash On Delivery
2010,Ketchup,Food,445,27309.19,2025-07-28,76 Carnival Close - Brasilia - Brazil,Apple Pay
9527,Keychain,Bags & Accessories,143,65873.28,2024-12-23,47 Safari Road - Mombasa - Kenya,Paypal
1557,Laptop Bag,Bags & Accessories,342,117826.91,2024-09-18,91 Juniper Way - Lisbon - Portugal,Buy now pay later
6720,Matcha Powder,Tea & Coffee,172,91207.6,2026-02-16,54 Windmill Mews - Utrecht - Netherlands,Google Pay
3658,Scissors,Stationery,155,133018.22,2025-02-12,33 Pearl Square - Cebu - Philippines,Buy now pay later
3138,Oat Milk,Beverages,226,105142.23,2023-10-13,21 Lotus Avenue - Singapore,Cash On Delivery
1419,Shampoo,Beauty & Personal Care,204,86241.38,2025-02-17,88 Coral Way - Bali - Indonesia,Buy now pay later
10001,Pasta,Food,282,75491.06,2024-07-30,50 Hillside Road - Melbourne - Australia,credit/debit cards
5292,Gaming Mouse,Electronics,125,125620.47,2023-02-19,39 Vineyard Close - Lyon - France,NFC
4426,Coffee Maker,Utensils,225,70643.43,2025-12-13,91 Juniper Way - Lisbon - Portugal,Cash On Delivery
8413,Remote Control Car,Toys & Games,351,53987.41,2025-07-27,35 Coastal Drive - Porto - Portugal,Buy now pay later
1389,Index Cards,Stationery,223,111831.84,2025-01-03,43 Mango Hill - Istanbul - Turkey,credit/debit cards
6646,Rice Cooker,Utensils,369,125997.66,2025-03-08,43 Aztec Boulevard - Guadalajara - Mexico,Apple Pay
5946,Spatula Set,Utensils,76,64200.67,2024-11-17,88 Hazel Hill - Cape Town - South Africa,Paypal
6534,Digital Camera,Electronics,88,18431.25,2024-02-22,36 Cypress Square - Madrid - Spain,Cash On Delivery
2239,Rain Jacket,Clothing,483,81541.9,2026-01-01,22 Sycamore Square - Mexico City - Mexico,Google Pay
10526,Energy Drink,Beverages,264,99292.16,2024-10-21,91 Juniper Way - Lisbon - Portugal,Apple Pay
3384,USB-C Hub,Electronics,344,50097.81,2024-02-17,44 Olive Court - Thessaloniki - Greece,Google Pay
7785,Matcha Powder,Tea & Coffee,414,100229.39,2025-03-21,21 Zulu Square - Durban - South Africa,Apple Pay
8471,Pressure Cooker,Utensils,93,71184.32,2023-07-23,33 Spruce Street - Amsterdam - Netherlands,NFC
4440,Sparkling Juice,Beverages,540,40415.57,2024-01-26,58 Alder Close - Brussels - Belgium,Google Pay
2307,Baseball Jersey,Clothing,243,84374.83,2023-06-20,55 Magnolia Mews - São Paulo - Brazil,NFC
3966,Black Tea,Tea & Coffee,496,52148.85,2023-05-01,91 Lakeshore Boulevard - Houston - USA,Cash On Delivery
9070,Keychain,Bags & Accessories,239,105446.47,2025-08-26,26 Beachfront Drive - Cancun - Mexico,Paypal
10065,Chai Tea,Tea & Coffee,233,460.08,2024-06-09,46 Sunset Way - Nairobi - Kenya,Apple Pay
10370,Smart TV 55inch,Electronics,339,109646.3,2025-10-06,55 Marina Close - Penang - Malaysia,Paypal
